stem,content,style,params,raw_path,fin_path,content_path,edge_iou_raw,edge_iou_fin,delta_edge_iou,edge_density_raw,edge_density_fin,delta_edge_density,color_raw,color_fin,delta_color,lpips_raw_fin
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.013105546454481629,0.01,-0.0031055464544816284,0.0107269287109375,0.016962687174479168,0.006235758463541668,43.68296999759884,26.47771810075222,-17.20525189684662,0.48086702823638916
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.01597542242703533,0.011441783258240456,-0.004533639168794875,0.011135525173611112,0.017634073893229168,0.006498548719618056,50.67417241459267,29.6512358646044,-21.02293654998827,0.4829983115196228
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.014656321028293753,0.012236157846436219,-0.0024201631818575337,0.010657416449652778,0.016759236653645832,0.006101820203993054,43.67699404287099,26.48841110121082,-17.18858294166017,0.48066774010658264
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers345,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.009232775483590524,0.005902461007485244,-0.0033303144761052802,0.1855248345269097,0.1438666449652778,-0.04165818956163192,48.80225414725302,26.333820177718653,-22.468433969534363,0.47488313913345337
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.016384489350081924,0.010370021211407024,-0.0060144681386749,0.010794745551215278,0.017781575520833332,0.006986829969618054,50.644697713470904,29.66576910978614,-20.978928603684764,0.48026618361473083
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.014824468518367679,0.01185331522410174,-0.0029711532942659387,0.009831746419270834,0.016496446397569444,0.00666469997829861,43.65477778609268,26.491193891205782,-17.163583894886898,0.4819555878639221
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.017381137957911144,0.011552567237163814,-0.00582857072074733,0.010838826497395834,0.016766018337673612,0.005927191840277778,50.647904279400194,29.65552745464618,-20.992376824754015,0.4807785749435425
animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw14k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw14k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.013666504932880479,0.010888287401574803,-0.002778217531305676,0.009960598415798612,0.016569349500868056,0.006608751085069444,43.65633211220219,26.44704399492814,-17.209288117274053,0.48080649971961975
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021606079277058945,0.011855083459787558,-0.009750995817271388,0.030875311957465276,0.024885389539930556,-0.00598992241753472,51.27341719614753,29.196189325977453,-22.077227870170073,0.5102893114089966
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.02007572142152652,0.015447911814935569,-0.004627809606590951,0.043067084418402776,0.03306410047743055,-0.010002983940972224,44.656202951472494,25.61312255500808,-19.043080396464415,0.4994542896747589
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02092986100015977,0.011766947739507408,-0.00916291326065236,0.03204345703125,0.024715847439236112,-0.007327609592013888,51.310772130328225,29.178731754550398,-22.132040375777827,0.5099800229072571
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.021500910514041086,0.014804896710022953,-0.006696013804018132,0.042917887369791664,0.033682929144965276,-0.009234958224826388,44.696002973928046,25.600808217865517,-19.09519475606253,0.503512978553772
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02208472974134227,0.012617674602001085,-0.009467055139341185,0.029039171006944444,0.023540920681423612,-0.005498250325520832,51.223388016465364,29.3403600606133,-21.883027955852064,0.504891037940979
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.02077043396020516,0.01490624866527143,-0.005864185294933729,0.036285400390625,0.028995090060763888,-0.007290310329861112,44.564220179162284,25.782238680952542,-18.781981498209742,0.4929922819137573
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers345,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.009495338730441243,0.00680162117880395,-0.002693717551637293,0.1868014865451389,0.14706590440538195,-0.03973558213975695,48.644795350591124,26.11790118423318,-22.526894166357945,0.4639841914176941
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02208472974134227,0.012617674602001085,-0.009467055139341185,0.029039171006944444,0.023540920681423612,-0.005498250325520832,51.223388016465364,29.3403600606133,-21.883027955852064,0.504891037940979
animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.019444044361227136,0.015396779160251343,-0.004047265200975793,0.03670925564236111,0.030078464084201388,-0.006630791558159724,44.53660931617562,25.73448318441211,-18.80212613176351,0.4922965168952942
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.023618912822327393,0.012105828370594552,-0.01151308445173284,0.027945624457465276,0.023861355251736112,-0.004084269205729164,51.181847414554255,29.23756465429397,-21.944282760260286,0.5077757239341736
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.02013122099535926,0.015445498904983286,-0.004685722090375972,0.042748345269097224,0.033516777886284724,-0.0092315673828125,44.654490759389894,25.491425045817294,-19.1630657135726,0.498656690120697
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.023618912822327393,0.012105828370594552,-0.01151308445173284,0.027945624457465276,0.023861355251736112,-0.004084269205729164,51.181847414554255,29.23756465429397,-21.944282760260286,0.5077757239341736
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.020794304983139753,0.014238854927687492,-0.006555450055452262,0.044138590494791664,0.034840901692708336,-0.009297688802083329,44.84052723881467,25.59605462611461,-19.24447261270006,0.5020452737808228
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02511520737327189,0.011106303187653252,-0.014008904185618638,0.026423136393229168,0.024363199869791668,-0.0020599365234375,51.1058716836376,29.32159371415635,-21.784277969481252,0.5091279149055481
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.020588130711517265,0.014219907871019427,-0.006368222840497838,0.03737046983506945,0.031636555989583336,-0.005733913845486112,44.54044448651441,25.622567004167472,-18.917877482346938,0.49535754323005676
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02511520737327189,0.011106303187653252,-0.014008904185618638,0.026423136393229168,0.024363199869791668,-0.0020599365234375,51.1058716836376,29.32159371415635,-21.784277969481252,0.5091279149055481
animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.020588130711517265,0.014219907871019427,-0.006368222840497838,0.03737046983506945,0.031636555989583336,-0.005733913845486112,44.54044448651441,25.622567004167472,-18.917877482346938,0.49535754323005676
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.009427814591955044,0.006221019282012547,-0.0032067953099424963,0.1909298366970486,0.1513248019748264,-0.03960503472222221,48.595819298323704,25.570201569310385,-23.02561772901332,0.4669431447982788
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02350282485875706,0.011218417715344844,-0.012284407143412217,0.027101304796006944,0.023857964409722224,-0.0032433403862847203,51.20537678834494,29.23858367490655,-21.966793113438392,0.5095680952072144
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.02036327278786869,0.016289985406066344,-0.004073287381802345,0.04061550564236111,0.03239271375868055,-0.00822279188368056,44.64334117541799,25.59651808836982,-19.046823087048168,0.49988555908203125
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02350282485875706,0.011218417715344844,-0.012284407143412217,0.027101304796006944,0.023857964409722224,-0.0032433403862847203,51.20537678834494,29.23858367490655,-21.966793113438392,0.5095680952072144
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.020976279160948835,0.015710088148873654,-0.005266191012075181,0.04168701171875,0.032663981119791664,-0.009023030598958336,44.65151916815469,25.637161011292875,-19.014358156861817,0.4996740221977234
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.023564791956551014,0.012646662819773034,-0.01091812913677798,0.027370876736111112,0.024412367078993056,-0.002958509657118056,51.187593976823706,29.28464864724623,-21.902945329577477,0.5042718648910522
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.021758708887207753,0.014358673811118553,-0.0074000350760892,0.036795722113715276,0.029790242513020832,-0.007005479600694444,44.51247902759691,25.72810013949851,-18.784378888098402,0.49235713481903076
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.023564791956551014,0.012646662819773034,-0.01091812913677798,0.027370876736111112,0.024412367078993056,-0.002958509657118056,51.187593976823706,29.28464864724623,-21.902945329577477,0.5042718648910522
animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw17k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.021758708887207753,0.014358673811118553,-0.0074000350760892,0.036795722113715276,0.029790242513020832,-0.007005479600694444,44.51247902759691,25.72810013949851,-18.784378888098402,0.49235713481903076
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.019805713670072365,0.0136597816325566,-0.006145932037515765,0.08499823676215278,0.06142849392361111,-0.023569742838541664,52.438350733714834,27.392339260374403,-25.04601147334043,0.5318190455436707
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01783166904422254,0.01319297600441298,-0.0046386930398095595,0.08064439561631945,0.063446044921875,-0.017198350694444448,46.34993394628832,24.274697364419143,-22.075236581869174,0.530224084854126
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.009062606966471614,0.00556796248951586,-0.0034946444769557534,0.19862535264756945,0.15741984049479166,-0.04120551215277779,48.23965162941306,25.61607258668682,-22.62357904272624,0.46066299080848694
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.020650224613363164,0.013725903543906496,-0.0069243210694566685,0.08616468641493055,0.06208462185329861,-0.02408006456163194,52.462069905561215,27.588089206102676,-24.87398069945854,0.5324689149856567
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01783166904422254,0.01319297600441298,-0.0046386930398095595,0.08064439561631945,0.063446044921875,-0.017198350694444448,46.34993394628832,24.274697364419143,-22.075236581869174,0.530224084854126
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021253448342852702,0.013019327921180286,-0.008234120421672417,0.07783338758680555,0.057042439778645836,-0.020790947808159717,52.34571472363539,27.86078326655551,-24.484931457079878,0.5310901999473572
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.018613530604939744,0.013266765112626866,-0.005346765492312878,0.07555135091145833,0.06199985080295139,-0.01355150010850694,46.10403682396305,24.498165518380663,-21.605871305582387,0.5275044441223145
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.02098391233387736,0.01396952564460107,-0.00701438668927629,0.07779947916666667,0.05651516384548611,-0.02128431532118056,52.37118035784015,27.829462055235574,-24.54171830260458,0.5298222303390503
